seed,budget,y_true,y_pred,min_cost,pred_cost,regret,rel_regret
155658584,50,ga,ga,49.5788002892122,49.5788002892122,0.0,0.0
108067428,50,ga,ga,28.29170097113714,28.29170097113714,0.0,0.0
90036244,50,aco,aco,70.759349009199,70.759349009199,0.0,0.0
121680573,50,aco,aco,38.68933044230531,38.68933044230531,0.0,0.0
105634016,50,ga,ga,41.68182946328089,41.68182946328089,0.0,0.0
539858436,50,sa,sa,178.80379455423406,178.80379455423406,0.0,0.0
52537764,50,ga,ga,73.59531447619298,73.59531447619298,0.0,0.0
97785265,50,aco,aco,9.75065284958826,9.75065284958826,0.0,0.0
115836395,50,aco,aco,34.207320876400736,34.207320876400736,0.0,0.0
459356380,50,sa,sa,66.08399275675794,66.08399275675794,0.0,0.0
131174869,50,aco,aco,50.21089192050344,50.21089192050344,0.0,0.0
388897135,50,sa,sa,230.9034960180924,230.9034960180924,0.0,0.0
14002092,50,aco,aco,77.38882261969322,77.38882261969322,0.0,0.0
54133444,50,aco,aco,10.283672806588898,10.283672806588898,0.0,0.0
485256261,50,sa,sa,41.48890241366529,41.48890241366529,0.0,0.0
196378343,50,sa,sa,1055.1918052677124,1055.1918052677124,0.0,0.0
618784758,50,sa,sa,316.02781493652606,316.02781493652606,0.0,0.0
122707792,50,aco,aco,22.69576976829377,22.69576976829377,0.0,0.0
88470483,50,aco,aco,15.600544629652,15.600544629652,0.0,0.0
181309140,50,ga,ga,22.411507993963284,22.411507993963284,0.0,0.0
148418186,50,ga,ga,42.563337688071975,42.563337688071975,0.0,0.0
27545426,50,sa,sa,113.00943288250524,113.00943288250524,0.0,0.0
187103453,50,aco,aco,48.895767416504455,48.895767416504455,0.0,0.0
173011604,50,ga,ga,83.42879660590904,83.42879660590904,0.0,0.0
4537715,50,aco,aco,15.923260530879055,15.923260530879055,0.0,0.0
86047044,50,aco,aco,10.142465635082242,10.142465635082242,0.0,0.0
140619300,50,aco,aco,61.27853522506467,61.27853522506467,0.0,0.0
160445624,50,aco,aco,90.2736166121518,90.2736166121518,0.0,0.0
74398580,50,aco,aco,58.27832973478026,58.27832973478026,0.0,0.0
24034930,50,aco,aco,17.225177394830492,17.225177394830492,0.0,0.0
22698548,50,aco,ga,172.543350502618,184.24455875511816,11.701208252500152,0.06781604865336499
147829779,50,aco,aco,9.89615546523248,9.89615546523248,0.0,0.0
90933814,50,ga,ga,36.40943092630705,36.40943092630705,0.0,0.0
135463259,50,ga,ga,41.54756957503745,41.54756957503745,0.0,0.0
237985699,50,sa,sa,207.6581549407108,207.6581549407108,0.0,0.0
6522342,50,ga,ga,37.915706798422114,37.915706798422114,0.0,0.0
33609010,50,ga,ga,18.139510660001196,18.139510660001196,0.0,0.0
89856730,50,aco,aco,37.72169836508165,37.72169836508165,0.0,0.0
41687140,50,aco,aco,7.895610634213774,7.895610634213774,0.0,0.0
748274190,50,sa,sa,82.39517688275383,82.39517688275383,0.0,0.0
5814259,50,aco,aco,87.3765203148794,87.3765203148794,0.0,0.0
191391843,50,aco,aco,57.79665843105419,57.79665843105419,0.0,0.0
64126390,50,aco,aco,44.30277190358591,44.30277190358591,0.0,0.0
57833427,50,ga,ga,15.58174625941249,15.58174625941249,0.0,0.0
9713702,50,aco,aco,17.81471047313679,17.81471047313679,0.0,0.0
104377418,50,aco,aco,11.007234813644924,11.007234813644924,0.0,0.0
62909684,50,ga,ga,49.03407705649832,49.03407705649832,0.0,0.0
3131522,50,aco,aco,32.68171001903104,32.68171001903104,0.0,0.0
178097834,50,aco,aco,33.58804579786458,33.58804579786458,0.0,0.0
37249155,50,ga,ga,62.17294598467252,62.17294598467252,0.0,0.0
145157015,50,ga,ga,14.19126198240363,14.19126198240363,0.0,0.0
167536427,50,sa,sa,57.87850746210242,57.87850746210242,0.0,0.0
161044004,50,aco,aco,23.6520496537892,23.6520496537892,0.0,0.0
339590623,50,sa,sa,89.4625676770652,89.4625676770652,0.0,0.0
173440443,50,ga,ga,30.96049758852912,30.96049758852912,0.0,0.0
165731314,50,aco,aco,57.20665530380865,57.20665530380865,0.0,0.0
76253558,50,ga,ga,41.87191871784621,41.87191871784621,0.0,0.0
13074603,50,aco,aco,4.873582945576826,4.873582945576826,0.0,0.0
3650118,50,aco,aco,80.3144750415011,80.3144750415011,0.0,0.0
23257036,50,aco,aco,13.023123443733702,13.023123443733702,0.0,0.0
175474935,50,aco,aco,48.22477121302158,48.22477121302158,0.0,0.0
34516553,50,aco,aco,39.007783735778624,39.007783735778624,0.0,0.0
124333391,50,ga,ga,98.03376775669432,98.03376775669432,0.0,0.0
105135366,50,aco,aco,39.87272764233252,39.87272764233252,0.0,0.0
151340275,50,ga,ga,109.8078246625393,109.8078246625393,0.0,0.0
61712924,50,ga,ga,31.90575871966867,31.90575871966867,0.0,0.0
150143515,50,aco,aco,30.813602393607805,30.813602393607805,0.0,0.0
172612684,50,ga,ga,45.54768963939922,45.54768963939922,0.0,0.0
101315707,50,aco,aco,33.38690072151262,33.38690072151262,0.0,0.0
103938606,50,aco,aco,37.12393196477757,37.12393196477757,0.0,0.0
180940139,50,aco,aco,26.414074192165128,26.414074192165128,0.0,0.0
27086668,50,aco,aco,34.96492941030657,34.96492941030657,0.0,0.0
449313569,50,sa,sa,292.13215795947474,292.13215795947474,0.0,0.0
110750165,50,aco,aco,76.0573870231425,76.0573870231425,0.0,0.0
167267156,50,aco,aco,10.14562951190975,10.14562951190975,0.0,0.0
22568899,50,ga,ga,14.976299831957768,14.976299831957768,0.0,0.0
181299167,50,ga,ga,63.374858099195805,63.374858099195805,0.0,0.0
50832381,50,ga,ga,24.06096069463336,24.06096069463336,0.0,0.0
98234050,50,aco,aco,6.561364659579801,6.561364659579801,0.0,0.0
83902849,50,ga,ga,43.4361275213414,43.4361275213414,0.0,0.0
179055242,50,aco,aco,8.07381226203281,8.07381226203281,0.0,0.0
156516262,50,ga,ga,53.5544381384149,53.5544381384149,0.0,0.0
228321862,50,sa,sa,179.03038783839065,179.03038783839065,0.0,0.0
149654838,50,aco,aco,6.767734044046981,6.767734044046981,0.0,0.0
32651602,50,aco,aco,23.448016611385604,23.448016611385604,0.0,0.0
24254336,50,aco,aco,47.42559136691394,47.42559136691394,0.0,0.0
122987036,50,aco,aco,97.09447897720514,97.09447897720514,0.0,0.0
11439031,50,ga,ga,11.054374771118182,11.054374771118182,0.0,0.0
66719370,50,ga,ga,31.68118873705763,31.68118873705763,0.0,0.0
91671816,50,aco,aco,31.881662155525827,31.881662155525827,0.0,0.0
192718252,50,aco,aco,26.82323700875525,26.82323700875525,0.0,0.0
125340664,50,ga,ga,20.846982386797954,20.846982386797954,0.0,0.0
97017344,50,aco,aco,50.52726133834422,50.52726133834422,0.0,0.0
709389463,50,sa,sa,147.11518241874214,147.11518241874214,0.0,0.0
66031233,50,aco,aco,14.255544838589032,14.255544838589032,0.0,0.0
95780692,50,aco,aco,86.18371398865509,86.18371398865509,0.0,0.0
18400185,50,aco,aco,40.81172171357533,40.81172171357533,0.0,0.0
627251835,50,sa,sa,317.10664708418835,317.10664708418835,0.0,0.0
171046923,50,aco,aco,20.914291658563304,20.914291658563304,0.0,0.0
106641289,50,ga,ga,33.99493063321321,33.99493063321321,0.0,0.0
108406510,50,aco,aco,124.45886261784956,124.45886261784956,0.0,0.0
81090463,50,aco,aco,31.414308719513578,31.414308719513578,0.0,0.0
141417140,50,ga,ga,48.01500812835426,48.01500812835426,0.0,0.0
40510326,50,aco,aco,37.46308253189565,37.46308253189565,0.0,0.0
300386760,50,sa,sa,182.80553521497384,182.80553521497384,0.0,0.0
102392791,50,aco,aco,12.32620332365648,12.32620332365648,0.0,0.0
57464426,50,ga,ga,28.398955593794952,28.398955593794952,0.0,0.0
10411812,50,aco,aco,6.668480482020823,6.668480482020823,0.0,0.0
39632702,50,aco,aco,68.17993298127953,68.17993298127953,0.0,0.0
2732602,50,aco,aco,70.35012739838224,70.35012739838224,0.0,0.0
34097687,50,ga,ga,13.445606282753126,13.445606282753126,0.0,0.0
95212231,50,aco,aco,37.20023102359791,37.20023102359791,0.0,0.0
64714797,50,aco,aco,18.835304966882497,18.835304966882497,0.0,0.0
9603999,50,ga,ga,8.777644611318923,8.777644611318923,0.0,0.0
114260661,50,aco,aco,38.96005655719879,38.96005655719879,0.0,0.0
196607722,50,ga,ga,38.90212651801851,38.90212651801851,0.0,0.0
151220599,50,aco,aco,24.004842782557933,24.004842782557933,0.0,0.0
179414270,50,aco,aco,55.65236881370768,55.65236881370768,0.0,0.0
79036025,50,aco,aco,7.492680630648778,7.492680630648778,0.0,0.0
144419013,50,ga,ga,10.743505718571605,10.743505718571605,0.0,0.0
74717716,50,aco,aco,9.849315671155768,9.849315671155768,0.0,0.0
15188879,50,aco,aco,29.19441837939601,29.19441837939601,0.0,0.0
80402326,50,aco,aco,12.334711889683888,12.334711889683888,0.0,0.0
16724721,50,aco,aco,72.91067650151118,72.91067650151118,0.0,0.0
505391748,50,sa,sa,88.5158062911984,88.5158062911984,0.0,0.0
155010339,50,ga,ga,91.77960248367216,91.77960248367216,0.0,0.0
107090074,50,aco,aco,27.98820978737801,27.98820978737801,0.0,0.0
46364477,50,aco,aco,6.796439810309874,6.796439810309874,0.0,0.0
41497653,50,ga,ga,22.42620363369189,22.42620363369189,0.0,0.0
64615067,50,ga,ga,25.762686374609974,25.762686374609974,0.0,0.0
73062198,50,ga,ga,37.831266318088296,37.831266318088296,0.0,0.0
162091169,50,ga,ga,12.318482730417331,12.318482730417331,0.0,0.0
15767313,50,ga,ga,38.59885725458943,38.59885725458943,0.0,0.0
83703389,50,aco,aco,23.311217184851863,23.311217184851863,0.0,0.0
224173094,50,sa,sa,76.10477177241759,76.10477177241759,0.0,0.0
82915522,50,ga,ga,39.44311941546746,39.44311941546746,0.0,0.0
67577048,50,ga,ga,8.43209024604233,8.43209024604233,0.0,0.0
132092385,50,aco,aco,38.89956186426562,38.89956186426562,0.0,0.0
66819100,50,ga,ga,34.380918098342555,34.380918098342555,0.0,0.0
178506727,50,aco,aco,91.69138980902468,91.69138980902468,0.0,0.0
9693756,50,ga,ga,45.71326470199882,45.71326470199882,0.0,0.0
10371920,50,ga,ga,15.18308583657402,15.18308583657402,0.0,0.0
164534554,50,ga,ga,48.67162095150026,48.67162095150026,0.0,0.0
153574227,50,aco,aco,37.1624065159699,37.1624065159699,0.0,0.0
36720586,50,ga,ga,22.56538045101299,22.56538045101299,0.0,0.0
150492570,50,aco,aco,20.42867673550607,20.42867673550607,0.0,0.0
5913989,50,aco,aco,14.997353140178973,14.997353140178973,0.0,0.0
132989955,50,aco,aco,84.08507734431655,84.08507734431655,0.0,0.0
160864490,50,aco,aco,72.92002212478765,72.92002212478765,0.0,0.0
75316096,50,aco,aco,30.11062651892322,30.11062651892322,0.0,0.0
63677605,50,ga,ga,101.1436186397252,101.1436186397252,0.0,0.0
98722727,50,sa,sa,191.30722526888053,191.30722526888053,0.0,0.0
30597164,50,aco,aco,21.09880778258364,21.09880778258364,0.0,0.0
107259615,50,ga,ga,18.302634227717284,18.302634227717284,0.0,0.0
658218,50,aco,aco,120.2660403905444,120.2660403905444,0.0,0.0
84381553,50,ga,ga,24.62434027697007,24.62434027697007,0.0,0.0
195899639,50,aco,aco,61.11388676155187,61.11388676155187,0.0,0.0
17532534,50,aco,aco,14.10310197312446,14.10310197312446,0.0,0.0
5874097,50,aco,aco,13.30596734310385,13.30596734310385,0.0,0.0
126657100,50,aco,aco,46.41931983924224,46.41931983924224,0.0,0.0
143760795,50,aco,aco,89.82258581832282,89.82258581832282,0.0,0.0
91193112,50,aco,aco,11.400890598564402,11.400890598564402,0.0,0.0
62061979,50,aco,aco,65.44141599401118,65.44141599401118,0.0,0.0
428719324,50,sa,sa,168.57617514865922,168.57617514865922,0.0,0.0
181139599,50,ga,ga,10.006649205888218,10.006649205888218,0.0,0.0
24314174,50,aco,aco,61.17949453628603,61.17949453628603,0.0,0.0
11538761,50,aco,aco,19.72146345102626,19.72146345102626,0.0,0.0
330614923,50,sa,sa,163.06794611613398,163.06794611613398,0.0,0.0
517339402,50,sa,sa,38.44200454199177,38.44200454199177,0.0,0.0
145067258,50,aco,aco,37.67089079637287,37.67089079637287,0.0,0.0
131513951,50,aco,aco,31.907414242632523,31.907414242632523,0.0,0.0
9953054,50,aco,aco,23.516860667075782,23.516860667075782,0.0,0.0
160844544,50,aco,aco,26.384920955504317,26.384920955504317,0.0,0.0
167217291,50,ga,ga,18.625003741461438,18.625003741461438,0.0,0.0
321280195,50,sa,sa,53.71805801592071,53.71805801592071,0.0,0.0
76153828,50,aco,aco,157.98433290730435,157.98433290730435,0.0,0.0
148687457,50,aco,aco,45.01542888369229,45.01542888369229,0.0,0.0
163078496,50,aco,aco,35.97670535044213,35.97670535044213,0.0,0.0
137338183,50,ga,ga,7.221314245647086,7.221314245647086,0.0,0.0
14510715,50,aco,aco,58.57580030719749,58.57580030719749,0.0,0.0
194244121,50,aco,aco,6.503541835782406,6.503541835782406,0.0,0.0
157962347,50,ga,ga,31.98981603958606,31.98981603958606,0.0,0.0
26657829,50,aco,aco,20.25171836518512,20.25171836518512,0.0,0.0
722424174,50,sa,sa,90.3547519565164,90.3547519565164,0.0,0.0
137348156,50,ga,ga,21.13064590141968,21.13064590141968,0.0,0.0
56177909,50,ga,ga,8.04086441163222,8.04086441163222,0.0,0.0
173290848,50,ga,ga,53.25676204926623,53.25676204926623,0.0,0.0
162839144,50,ga,ga,26.577330679052334,26.577330679052334,0.0,0.0
48757997,50,aco,aco,27.754684023827597,27.754684023827597,0.0,0.0
5933935,50,aco,aco,85.37118747635918,85.37118747635918,0.0,0.0
17013938,50,aco,aco,13.908084153694125,13.908084153694125,0.0,0.0
425767316,50,sa,sa,108.1940538267613,108.1940538267613,0.0,0.0
80821192,50,ga,ga,12.54693814759684,12.54693814759684,0.0,0.0
104128093,50,ga,ga,35.57953276826744,35.57953276826744,0.0,0.0
23576172,50,ga,sa,145.17054994197292,190.73945599686405,45.56890605489113,0.31389910745055233
19656783,50,aco,aco,17.476577593248795,17.476577593248795,0.0,0.0
190454381,50,aco,aco,31.480936297097315,31.480936297097315,0.0,0.0
169052323,50,aco,aco,50.565153165935,50.565153165935,0.0,0.0
88989079,50,aco,aco,36.10615941638685,36.10615941638685,0.0,0.0
86007152,50,aco,aco,33.32276328737929,33.32276328737929,0.0,0.0
152387440,50,ga,aco,38.7082426649614,88.31791632035262,49.60967365539122,1.281630739085393
87852157,50,aco,aco,21.419298420880104,21.419298420880104,0.0,0.0
94893095,50,ga,ga,26.253477634785803,26.253477634785803,0.0,0.0
45686313,50,aco,aco,7.37570670405314,7.37570670405314,0.0,0.0
220153975,50,sa,sa,106.9121693462755,106.9121693462755,0.0,0.0
26807424,50,ga,ga,17.47942002201497,17.47942002201497,0.0,0.0
629196570,50,sa,sa,123.90863835931997,123.90863835931997,0.0,0.0
69432026,50,aco,aco,52.41828625357686,52.41828625357686,0.0,0.0
162948847,50,aco,aco,7.299690204807718,7.299690204807718,0.0,0.0
194772690,50,aco,aco,6.686013714258861,6.686013714258861,0.0,0.0
65353069,50,ga,ga,78.07041000637027,78.07041000637027,0.0,0.0
105943179,50,aco,aco,38.49798681108654,38.49798681108654,0.0,0.0
177449589,50,ga,ga,16.702042328939086,16.702042328939086,0.0,0.0
123156577,50,aco,aco,26.98441898637405,26.98441898637405,0.0,0.0
170558246,50,ga,ga,9.165506061861525,9.165506061861525,0.0,0.0
121311572,50,ga,ga,98.76350099706444,98.76350099706444,0.0,0.0
75774854,50,ga,ga,50.3189938938007,50.3189938938007,0.0,0.0
128502105,50,aco,aco,129.74240906184286,129.74240906184286,0.0,0.0
63398361,50,ga,ga,34.80606120125952,34.80606120125952,0.0,0.0
128482159,50,ga,ga,44.21598468110897,44.21598468110897,0.0,0.0
133219334,50,sa,sa,48.632489278411846,48.632489278411846,0.0,0.0
523193553,50,sa,sa,121.90658291786391,121.90658291786391,0.0,0.0
89427891,50,sa,sa,115.02952155508008,115.02952155508008,0.0,0.0
137178615,50,aco,aco,22.465432715744573,22.465432715744573,0.0,0.0
47012722,50,aco,aco,33.186339126654445,33.186339126654445,0.0,0.0
156586073,50,aco,aco,54.07983767715522,54.07983767715522,0.0,0.0
130696165,50,aco,aco,42.2189233606032,42.2189233606032,0.0,0.0
185208583,50,ga,ga,57.878099095426265,57.878099095426265,0.0,0.0
136530370,50,aco,aco,45.47643868866705,45.47643868866705,0.0,0.0
82057844,50,aco,aco,30.433652160923188,30.433652160923188,0.0,0.0
47202209,50,ga,aco,85.36423741620735,86.09063374473162,0.7263963285242738,0.00850937524320178
78776727,50,ga,ga,90.1505416471535,90.1505416471535,0.0,0.0
88999052,50,aco,aco,16.153595396508987,16.153595396508987,0.0,0.0
111917006,50,aco,aco,57.776072522460495,57.776072522460495,0.0,0.0
20005838,50,ga,ga,56.79324520374048,56.79324520374048,0.0,0.0
76891830,50,aco,aco,41.8720561297442,41.8720561297442,0.0,0.0
63986768,50,aco,aco,103.20746154153773,103.20746154153773,0.0,0.0
118170077,50,ga,ga,10.886804621549656,10.886804621549656,0.0,0.0
81030625,50,aco,aco,6.027204186434744,6.027204186434744,0.0,0.0
100647516,50,ga,ga,36.76299910308286,36.76299910308286,0.0,0.0
697282241,50,sa,sa,39.53359877861254,39.53359877861254,0.0,0.0
16595072,50,aco,aco,24.41763684957896,24.41763684957896,0.0,0.0
100517867,50,ga,ga,7.19206723318892,7.19206723318892,0.0,0.0
175993531,50,aco,aco,81.33609323616434,81.33609323616434,0.0,0.0
26947046,50,aco,aco,12.36272157898384,12.36272157898384,0.0,0.0
65941476,50,ga,ga,118.86692400021924,118.86692400021924,0.0,0.0
97795238,50,ga,ga,9.179038148062354,9.179038148062354,0.0,0.0
59528837,50,aco,aco,10.815542548075747,10.815542548075747,0.0,0.0
145356475,50,aco,aco,100.9060013024176,100.9060013024176,0.0,0.0
36132179,50,sa,sa,159.67733013412507,159.67733013412507,0.0,0.0
119845541,50,ga,ga,50.6267780959927,50.6267780959927,0.0,0.0
127046047,50,aco,aco,34.865413803538985,34.865413803538985,0.0,0.0
57604048,50,ga,sa,18.96879018882468,53.09281076383407,34.124020575009396,1.7989560870947534
51909465,50,aco,aco,23.372089472007424,23.372089472007424,0.0,0.0
102961252,50,ga,ga,90.00262536691852,90.00262536691852,0.0,0.0
50563110,50,aco,aco,83.61676178400486,83.61676178400486,0.0,0.0
98932160,50,ga,ga,10.338488762691036,10.338488762691036,0.0,0.0
114210796,50,ga,ga,52.85951599847667,52.85951599847667,0.0,0.0
211068572,50,sa,sa,128.02824683403202,128.02824683403202,0.0,0.0
388947,50,ga,ga,113.1214135643898,113.1214135643898,0.0,0.0
68464645,50,aco,aco,17.575702331690962,17.575702331690962,0.0,0.0
31644329,50,aco,aco,23.113191298406303,23.113191298406303,0.0,0.0
171675222,50,ga,ga,60.609255911567374,60.609255911567374,0.0,0.0
151061031,50,ga,ga,32.938481256760646,32.938481256760646,0.0,0.0
157792806,50,aco,aco,89.68905177532488,89.68905177532488,0.0,0.0
426186182,50,sa,sa,28.070147740070237,28.070147740070237,0.0,0.0
64335823,50,ga,ga,98.45413714259448,98.45413714259448,0.0,0.0
78976187,50,aco,aco,14.647179839585906,14.647179839585906,0.0,0.0
158052104,50,ga,ga,27.333210401301173,27.333210401301173,0.0,0.0
96748073,50,aco,aco,23.266293916574263,23.266293916574263,0.0,0.0
60625867,50,ga,ga,41.10761779519567,41.10761779519567,0.0,0.0
129429594,50,ga,ga,18.559199372519576,18.559199372519576,0.0,0.0
160335921,50,aco,aco,10.89683335537012,10.89683335537012,0.0,0.0
184630149,50,ga,ga,8.815911122674176,8.815911122674176,0.0,0.0
25510934,50,ga,ga,52.196343968230025,52.196343968230025,0.0,0.0
173889228,50,aco,aco,49.164744421209406,49.164744421209406,0.0,0.0
39493080,50,sa,sa,84.11549418015731,84.11549418015731,0.0,0.0
128980809,50,ga,ga,35.37090048586377,35.37090048586377,0.0,0.0
104387391,50,aco,aco,87.01412742319624,87.01412742319624,0.0,0.0
109094647,50,ga,ga,53.12520311963907,53.12520311963907,0.0,0.0
142853252,50,ga,ga,158.98234799233182,158.98234799233182,0.0,0.0
44010849,50,aco,aco,59.60059175200974,59.60059175200974,0.0,0.0
29549999,50,aco,aco,41.06715827367677,41.06715827367677,0.0,0.0
148507943,50,aco,aco,47.11596931982684,47.11596931982684,0.0,0.0
133468659,50,ga,ga,10.598934498152534,10.598934498152534,0.0,0.0
58581402,50,aco,aco,44.08028118148774,44.08028118148774,0.0,0.0
150442705,50,aco,aco,58.5759439715246,58.5759439715246,0.0,0.0
29230863,50,ga,ga,23.251985755579145,23.251985755579145,0.0,0.0
94334607,50,aco,aco,35.01518543305593,35.01518543305593,0.0,0.0
13034711,50,aco,aco,73.8302192725231,73.8302192725231,0.0,0.0
86326288,50,aco,aco,54.45168329857799,54.45168329857799,0.0,0.0
105075528,50,aco,aco,23.4786386702987,23.4786386702987,0.0,0.0
61982195,50,ga,ga,45.94014224000792,45.94014224000792,0.0,0.0
89587459,50,aco,aco,25.79829815712736,25.79829815712736,0.0,0.0
175724260,50,aco,aco,30.430170702255477,30.430170702255477,0.0,0.0
144678311,50,aco,aco,8.678088824360463,8.678088824360463,0.0,0.0
123006982,50,aco,aco,19.37867883496849,19.37867883496849,0.0,0.0
157992266,50,aco,aco,26.50278246740512,26.50278246740512,0.0,0.0
69202647,50,aco,aco,55.94440172991678,55.94440172991678,0.0,0.0
33399577,50,aco,aco,115.86070055569752,115.86070055569752,0.0,0.0
129848460,50,ga,ga,9.6007053326964,9.6007053326964,0.0,0.0
30337866,50,aco,aco,31.087430063231416,31.087430063231416,0.0,0.0
147440832,50,aco,aco,60.003534753282,60.003534753282,0.0,0.0
112166331,50,aco,aco,28.25952461721095,28.25952461721095,0.0,0.0
195690206,50,ga,ga,88.43264423243468,88.43264423243468,0.0,0.0
142185061,50,aco,aco,10.317539685018886,10.317539685018886,0.0,0.0
68973268,50,aco,aco,7.532168960200788,7.532168960200788,0.0,0.0
25141933,50,ga,ga,7.974486886718877,7.974486886718877,0.0,0.0
198512565,50,aco,aco,17.374510528424615,17.374510528424615,0.0,0.0
5195933,50,aco,aco,75.8990476493814,75.8990476493814,0.0,0.0
191152491,50,aco,aco,27.606663670477232,27.606663670477232,0.0,0.0
102063682,50,aco,aco,65.62776509500996,65.62776509500996,0.0,0.0
94095255,50,aco,aco,21.83662708079301,21.83662708079301,0.0,0.0
100717327,50,sa,sa,17.529375331026465,17.529375331026465,0.0,0.0
146393667,50,ga,ga,55.5796975832225,55.5796975832225,0.0,0.0
95122474,50,aco,ga,25.11856114614373,29.715985892053062,4.597424745909333,0.18302898478781465
39343485,50,aco,aco,29.629626177085854,29.629626177085854,0.0,0.0
118648781,50,aco,aco,92.63516650054694,92.63516650054694,0.0,0.0
177030723,50,aco,aco,17.313638797845567,17.313638797845567,0.0,0.0
112206223,50,aco,aco,13.145493854682089,13.145493854682089,0.0,0.0
11518815,50,aco,aco,8.70603839485238,8.70603839485238,0.0,0.0
185288367,50,aco,aco,15.411821882184864,15.411821882184864,0.0,0.0
676318995,50,sa,sa,49.7100394045657,49.7100394045657,0.0,0.0
156855344,50,aco,aco,77.98082546878976,77.98082546878976,0.0,0.0
103908687,50,ga,ga,45.46543764127398,45.46543764127398,0.0,0.0
151579627,50,aco,aco,12.574928515629932,12.574928515629932,0.0,0.0
120842841,50,aco,aco,35.854552568496416,35.854552568496416,0.0,0.0
478424756,50,sa,sa,283.19544485859603,283.19544485859603,0.0,0.0
23536280,50,aco,aco,53.52699900368332,53.52699900368332,0.0,0.0
142474278,50,aco,aco,12.070975305646977,12.070975305646977,0.0,0.0
102701954,50,ga,ga,34.507427571547495,34.507427571547495,0.0,0.0
154980420,50,aco,aco,57.17817082855609,57.17817082855609,0.0,0.0
95710881,50,aco,aco,54.92724441226813,54.92724441226813,0.0,0.0
14690229,50,ga,ga,55.35651352986211,55.35651352986211,0.0,0.0
7130695,50,ga,ga,24.11513645051404,24.11513645051404,0.0,0.0
188360051,50,aco,aco,43.43074943276876,43.43074943276876,0.0,0.0
19586972,50,ga,ga,13.034995267540104,13.034995267540104,0.0,0.0
106222423,50,aco,aco,90.68320046061886,90.68320046061886,0.0,0.0
110919706,50,aco,aco,17.51326269633405,17.51326269633405,0.0,0.0
111458248,50,aco,aco,19.025781051895823,19.025781051895823,0.0,0.0
123016955,50,ga,ga,41.36795988094894,41.36795988094894,0.0,0.0
159318675,50,aco,aco,41.75011967929507,41.75011967929507,0.0,0.0
43482280,50,aco,aco,40.66793429053229,40.66793429053229,0.0,0.0
110291407,50,aco,aco,9.29550481147935,9.29550481147935,0.0,0.0
116434775,50,ga,ga,23.760072257249544,23.760072257249544,0.0,0.0
73002360,50,aco,aco,33.313577350811464,33.313577350811464,0.0,0.0
398920,50,aco,aco,31.706176075183865,31.706176075183865,0.0,0.0
71137409,50,aco,aco,101.5605082019176,101.5605082019176,0.0,0.0
264793123,50,sa,sa,208.9430201132373,208.9430201132373,0.0,0.0
48169590,50,aco,ga,19.378341165684017,20.490884794459404,1.1125436287753878,0.05741170615498952
1206733,50,ga,ga,85.21058953780248,85.21058953780248,0.0,0.0
78756781,50,aco,aco,23.34661957122845,23.34661957122845,0.0,0.0
169720514,50,ga,ga,42.05490263803741,42.05490263803741,0.0,0.0
8118022,50,aco,aco,13.678657556995692,13.678657556995692,0.0,0.0
15168933,50,aco,aco,20.823930384991066,20.823930384991066,0.0,0.0
174716987,50,ga,ga,22.359530191052578,22.359530191052578,0.0,0.0
296327749,50,sa,sa,183.3490248411592,183.3490248411592,0.0,0.0
147600400,50,ga,ga,12.474433430199026,12.474433430199026,0.0,0.0
56905938,50,ga,ga,40.471812129085365,40.471812129085365,0.0,0.0
614526287,50,sa,sa,266.1389643568831,266.1389643568831,0.0,0.0
176571965,50,ga,ga,35.299593841323045,35.299593841323045,0.0,0.0
42265574,50,aco,aco,32.40636063408716,32.40636063408716,0.0,0.0
77809346,50,ga,ga,83.75524858378924,83.75524858378924,0.0,0.0
15208825,50,aco,aco,39.68199710222269,39.68199710222269,0.0,0.0
97625697,50,ga,aco,41.76794929510939,113.52495801267516,71.75700871756577,1.7179921429843288
20684002,50,ga,ga,33.772719108880594,33.772719108880594,0.0,0.0
403507580,50,sa,sa,21.825991332263897,21.825991332263897,0.0,0.0
11468950,50,ga,ga,13.593483000789584,13.593483000789584,0.0,0.0
61792708,50,ga,ga,80.89020958911188,80.89020958911188,0.0,0.0
7370047,50,sa,sa,49.85347118589057,49.85347118589057,0.0,0.0
36630829,50,aco,aco,26.471642997306564,26.471642997306564,0.0,0.0
14141714,50,aco,aco,46.59571861112145,46.59571861112145,0.0,0.0
90006325,50,aco,aco,17.29755213461859,17.29755213461859,0.0,0.0
139252999,50,ga,ga,13.834085536975376,13.834085536975376,0.0,0.0
35045122,50,aco,aco,38.98215417479845,38.98215417479845,0.0,0.0
196458127,50,aco,aco,205.38160996360187,205.38160996360187,0.0,0.0
13932281,50,ga,ga,87.80477114947135,87.80477114947135,0.0,0.0
92070736,50,ga,ga,43.20235634389023,43.20235634389023,0.0,0.0
22000438,50,ga,ga,24.181660683299647,24.181660683299647,0.0,0.0
103499794,50,aco,aco,16.76007177230197,16.76007177230197,0.0,0.0
687189565,50,sa,sa,157.19032422776496,157.19032422776496,0.0,0.0
49246674,50,aco,aco,27.754183014777624,27.754183014777624,0.0,0.0
73750335,50,ga,ga,12.048521836239232,12.048521836239232,0.0,0.0
136929290,50,aco,aco,19.09398114717817,19.09398114717817,0.0,0.0
111946925,50,aco,aco,26.065373755895585,26.065373755895585,0.0,0.0
124891879,50,aco,aco,125.18979028437828,125.18979028437828,0.0,0.0
