f_n_robots,f_path_length,f_alpha,f_beta,f_gamma,f_energy_budget,f_communication_radius,f_connectivity_threshold,f_map_height,f_map_width,f_obstacle_frac,f_unexplored_frac,f_start_mean_pairwise_manhattan,f_start_min_pairwise_manhattan,f_start_mean_pairwise_euclidean,f_start_min_pairwise_euclidean,f_start_connectivity_edge_frac,label,sa_cost,ga_cost,aco_cost,sa_sec,ga_sec,aco_sec,budget,seed
3.0,88.0,12636.295220088563,318.2986909411469,0.6906083340417482,88.0,11.810489826302407,6.293318677297475,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,0.6666666666666666,ga,229.63109197194075,128.8216273598952,188.443346001659,0.6772921430001588,8.259365620000608,15.49791697299952,50,14211525
4.0,143.0,1513.5591817135376,360.23299284156656,5.9099401380110885,143.0,6.738068777656677,20.433036185476503,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,13.701918836182767,13.39475888959904,9.236691511738893,1.1485246629999892,25.065127525998832,36.81357255900002,50,66041206
6.0,150.0,1235.8318088620656,1026.6486634207556,1.1372212689833585,150.0,8.422335865994443,20.13529570612581,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,1.0,ga,10.864373580844315,7.925715327823344,7.989776593742011,3.241947305999929,43.43525569100166,50.890997533999325,50,183253875
3.0,65.0,2319.4408083122325,160.2653581970938,4.153694599905866,65.0,7.272642553088884,6.944539742231816,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,0.6666666666666666,ga,43.761285338471346,28.910183038359374,114.1572051162393,0.3801287730020704,7.0042203109987895,14.420834957003535,50,161093869
5.0,64.0,1376.0147360762126,312.1630094302991,5.172163140554953,64.0,19.36699655356141,9.883488742478104,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.5,aco,14.979959848686974,11.116881338133545,9.604242276551584,0.8212738709989935,16.50950625599944,24.93166563900013,50,147081804
3.0,57.0,6105.157318322147,629.900011209775,6.462337225704299,57.0,6.919837761645684,9.181107728167401,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,107.20430923877349,83.5937498344237,67.9893774255899,0.2846238909987733,6.2210672439978225,12.415441846002068,50,162170953
4.0,147.0,1150.519941755268,1342.8904929532098,8.76900779235589,147.0,7.053925099657431,19.649808691497842,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,ga,22.6394193502162,16.817957076221234,17.493768512381152,1.7386303169987514,21.755880919998162,32.472036130999186,50,94414391
2.0,146.0,3874.013062766552,1482.116605551784,7.333378294390672,146.0,19.152302715629023,8.041876470921444,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,ga,105.40863711261909,85.69608015831146,442.5555996261934,0.7142488850004156,10.486840413000209,19.730519689000175,50,12635791
5.0,104.0,1135.1532619648465,249.92648759528873,0.839493278208379,104.0,18.26548038739506,24.64973048657992,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,1.0,aco,9.299950731345293,8.096068584715585,5.427414107160977,1.1958964969999215,23.26305749599851,27.34518530999958,50,43033495
4.0,138.0,13172.460517791984,337.1575732099406,3.154568029961399,138.0,15.260167273373709,6.444937196030944,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,0.5,ga,721.18057408636,79.91804646825935,3178.9404954624965,2.8358030390008935,30.124528839995037,44.341134140995564,50,135044393
3.0,145.0,2303.5857750424193,228.6379639551768,8.470249460291695,145.0,8.603164986254376,15.651820111970004,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,20.729868905214488,16.584166112337858,11.768428218294892,0.704434916995524,15.962576932004595,31.081859553996765,50,105803557
5.0,146.0,2063.721566183897,1188.9024133720477,3.139656462301274,146.0,19.31506146043519,10.558609317915586,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.7,ga,18.76962272406294,16.328869528488095,836.7273938446143,2.814671989000999,27.97142887100017,34.96908951899968,50,38386077
5.0,42.0,10345.056856011646,539.2990585942158,6.021492169843832,42.0,22.303329941619435,12.33113489707868,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.8,aco,117.70837836887664,98.79397381830796,67.87181874272858,0.37418550300208153,9.699575484999514,14.501113252998039,50,175983558
6.0,87.0,9380.033718850751,631.2678328007563,7.195646113192542,87.0,14.391064197502683,8.401661957134271,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.6,ga,74.57770801254283,42.7231812698667,2289.915026034305,3.9719108559984306,24.6719538920006,34.511787048999395,50,63039333
4.0,95.0,2472.0740521507887,708.1563793912085,3.877340923229088,95.0,19.96613420515787,16.130806152699847,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,27.57300558099448,25.28412259313825,17.518798227195056,0.6464225640011136,14.181045419001748,22.606720430001587,50,94175039
3.0,65.0,1349.0119207400835,110.68413270204937,9.769186495823314,65.0,24.138181608487464,20.90950884360519,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,20.985341653110005,16.751454207551628,11.465188409299051,0.2749063599985675,6.29588508300003,12.696849792999274,50,60286785
4.0,141.0,1254.058769896325,692.516968383844,8.417732501211807,141.0,19.73953300423446,19.695069987708536,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,13.89309544282889,12.840818007661365,9.194933142645283,1.35612871000194,22.91205857800378,35.21991890299978,50,145047312
6.0,106.0,14182.755793738295,119.7200180800171,3.4497782580913077,106.0,21.67353006024222,23.08311471081835,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,1.0,aco,70.57652823943823,62.63386042701242,40.3123323252583,2.545138556000893,31.852594035997754,36.4968369010021,50,194044661
4.0,127.0,2674.2404803963072,152.01770279865303,1.4520713498439493,127.0,6.097898075125395,8.29596346294627,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,0.6666666666666666,ga,47.45395935958045,18.16165774621079,375.2737947240133,1.3027909749998798,19.198892659000194,28.96319310600029,50,22050303
2.0,134.0,1088.0758832772706,232.54323487212855,3.3384335018015214,134.0,15.264082747043894,24.757839907047472,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,21.76504140646553,15.176232931724403,13.22914588399986,0.40929576700000325,8.965543580998201,19.468376717006322,50,191182410
5.0,138.0,3199.7027236165504,125.59638191569651,7.875950058346848,138.0,10.910607721013317,7.636585174818614,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.5,ga,887.996275267742,15.191864638611943,5145.695140340881,6.390705011999671,32.469956052999805,38.96637588300018,50,20295055
2.0,63.0,2217.8447608039282,342.25447681848976,3.5227654914741655,63.0,15.017818147798852,22.219695218924095,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,66.72671835086756,63.68800709896063,42.577044593282075,0.16883788899940555,4.03590583100231,8.468817107001087,50,61134490
4.0,39.0,12748.100427052776,179.4796994837731,2.3325522302293873,39.0,19.13483923120067,16.54435809936471,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,165.52163873747563,139.0159979320108,93.38529149094371,0.2208100480002031,5.555291614000453,9.660490759999448,50,9793486
6.0,83.0,4517.786964383551,781.0941834635343,2.3926404239160712,83.0,12.283248252151274,21.570812189769683,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,1.0,aco,32.04339170882411,27.459576770589123,19.97167311809251,1.5638096059992677,23.2101430040002,27.71800318899841,50,49446134
4.0,108.0,5736.390609013134,725.9935336881592,4.5571407196391,108.0,17.05118351600957,19.16073429106254,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,47.44327789836631,38.360186319044786,27.42198422728383,0.9306955810025102,21.047425734999706,30.468039033999958,50,117083020
3.0,58.0,14271.957323899891,616.7130900083188,5.108583680000017,58.0,14.562995393474552,18.67487078870161,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,182.44227220994856,216.74536738845427,111.81179786149406,0.24747895800101105,6.773016289000225,11.266492876002303,50,89387999
2.0,119.0,10055.368933824066,317.4291090747646,1.3748914283889242,119.0,22.126960665429948,7.01634690848721,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,0.0,sa,157.24440676723938,177.22450791960003,196.24720302253047,0.4291241660102969,9.096486745998845,21.84942940599285,50,656761942
2.0,145.0,1719.2333440466448,188.2039055636397,5.13836669884111,145.0,10.591194144247737,18.843902716166767,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,27.43007557297357,23.714910842396797,14.097894324401077,0.5273889359999657,15.304196211999965,26.564268135999896,50,1545815
6.0,116.0,5655.682056357835,588.309292193496,4.009798068904948,116.0,7.541763398933249,19.532159319491523,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,1.0,aco,31.15248279167286,27.003845151556558,20.743127497967183,7.130108730998472,71.47705727900029,79.2575600789969,50,70868138
2.0,126.0,1970.6262162438484,102.90705152180934,5.150383745442804,126.0,16.235154015324035,6.574470300595301,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,0.0,sa,39.24941372399154,247.9513849891559,668.3343525564574,0.5011390949948691,9.541918761999113,19.575420074004796,50,533465743
6.0,136.0,5328.0637569214105,354.0369735155357,3.202940743540823,136.0,18.284950283937878,19.875296614039915,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,1.0,aco,22.286138703487012,20.981195419052572,15.684115223798436,2.3842557790012506,36.331252196001515,37.04319634700005,50,33618983
6.0,129.0,15336.889111398197,1318.3026404504922,7.291802180182716,129.0,9.846370793283366,10.34401472782875,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.7333333333333333,sa,85.18494554969924,89.16641880353306,2230.630024370686,3.6891630809986964,36.12276247500267,42.70896212099615,50,143611200
6.0,110.0,1195.3225678638355,1064.2878764401132,1.6469994978809863,110.0,16.584531064631342,10.661469031394695,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.7333333333333333,ga,10.902923264739451,9.231457911662025,87.52738651813762,1.9332241010015423,33.90225862100124,41.825266814001225,50,63478145
4.0,95.0,2690.959060308143,352.17767268881255,3.5248456180123138,95.0,19.440614505140783,10.028931638800893,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,0.8333333333333334,ga,28.57229871435943,24.157002825591054,53.953357445144185,0.7732558349998726,13.378332993000186,21.678610609000316,50,14051957
4.0,97.0,3271.2139450152386,398.2731234667258,3.117902309591021,97.0,13.689956277536915,13.103928721906856,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,27.71442651692221,24.843620108075275,17.454284700091744,0.8342433629986772,14.318767348999245,23.950796771001478,50,50872273
2.0,126.0,5197.333904365122,927.7948431586609,9.200878845183217,126.0,18.665568669611694,6.941455415714015,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,0.0,sa,159.80971516966557,365.9197058764147,1381.0151106130181,0.5027300349902362,8.26578526000958,17.48295364699152,50,472261442
3.0,66.0,1983.157990449844,960.4849771992125,6.915054729264888,66.0,14.478096536724776,15.898110306844865,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,55.73555548718947,45.30366407982147,35.575188553479165,0.4353623700008029,7.288972566006123,12.78873797700362,50,100767192
4.0,141.0,5621.318646558047,333.4353960546003,2.2704669748199278,141.0,8.11255922300818,14.487434223633706,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,38.75143112343732,29.80965730913266,21.04637700908684,1.332767464002245,22.992529171999195,35.69066661800025,50,163228091
4.0,107.0,2150.737005814192,1096.8038199917878,5.746997747285787,107.0,13.957121208875222,18.694181886632137,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,27.496581156643707,24.16384021054397,18.808036385407753,1.1089929379959358,21.631266188000154,35.25136547500006,50,154122742
4.0,67.0,6592.1211543277495,1576.274128001512,1.669161801098562,67.0,15.725949256728315,6.697361926799385,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,0.5,ga,138.62602731844197,70.7976588467015,216.2690896167426,0.548914267001237,9.883241744999395,17.0850682579985,50,51829681
4.0,100.0,15312.457913496251,1151.619582495377,5.709115406878518,100.0,18.912535999132032,13.915073779799721,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,114.57320155210196,86.05456192333352,66.7783885820744,0.777833425996505,14.366428526998789,24.801995015001012,50,75794800
4.0,93.0,5597.066887497978,1492.7718117449974,9.05825622546974,93.0,19.21000728329277,21.102123577909374,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,56.74919808454118,55.48840582271172,38.41282890745558,0.8966854850004893,15.0802663689974,25.410216156997194,50,160565300
4.0,81.0,3551.112207510721,194.83027116169677,4.553357032811416,81.0,14.095405474920966,14.97844513213857,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,31.25266724113589,32.21130889151452,16.53853252905156,0.5787880970019614,13.213412370998412,22.149980060996313,50,190544138
6.0,62.0,1744.2141438818887,1260.8630038091687,9.271397543549352,62.0,14.2244835630521,7.146788031981164,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.6,ga,24.61611523390475,21.567122794308407,3261.7436507395573,1.6921607650001533,25.303372681999463,31.649035709997406,50,150622219
6.0,79.0,5002.940103417794,1334.488138417897,4.304991100641224,79.0,10.957401396157024,7.773857443501682,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.6,ga,123.39851418012991,41.73539245767846,1396.9156289878902,1.4408988560026046,19.057465049998427,25.0155593199961,50,101146166
6.0,78.0,3230.9929563138567,1283.252014204802,4.194446796731073,78.0,19.073571033580414,7.2596015775490645,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.6,ga,37.520967909344776,28.416926420827355,1355.0685253937518,3.4492203330009943,22.57306660299946,29.264777324002353,50,167247210
2.0,88.0,1731.7229668875555,183.92540513063818,6.840802685059384,88.0,19.2122608032563,6.976744052530115,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,0.0,ga,92.17895180036392,32.719711305069154,118.87686475276419,0.20768964299895742,5.161453090999203,10.876540976998513,50,44200336
2.0,91.0,1229.338782836115,900.0405557475036,8.68060309503448,91.0,18.946212756304007,15.761118036522776,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,59.04692911053749,53.61652295248752,51.33702607942607,0.3117059620053624,6.8958065299957525,13.613560341000266,50,105484421
4.0,138.0,9625.130691146778,423.2415849696071,8.879281340298538,138.0,16.394460070588927,7.897819984044284,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,0.6666666666666666,ga,564.0601545182637,59.45762249391676,4693.586014227901,3.53100445400014,21.366234454999358,33.007500384001105,50,25909854
2.0,96.0,1403.3240663239112,116.0504961976652,4.689707845937764,96.0,7.9945088573699365,23.22146360156234,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,24.505255907889726,22.27500955498888,15.237538578939887,0.37562465900191455,6.411782933999348,14.046842466999806,50,64196201
2.0,86.0,4385.132148536017,1383.7005710644778,9.198005363306894,86.0,16.064408477884356,10.33989482627463,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,138.52151322264325,106.15178743141101,102.094308976188,0.34170960500000547,7.405718133999926,15.701494990000128,50,3939335
2.0,147.0,14832.027792889237,147.5753268235388,9.960548363022006,147.0,17.729154129613946,9.092493231117176,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,ga,149.65458320648415,117.61295181822686,283.21070459030653,0.4518702069981373,10.019402051002544,20.766691746001015,50,184919366
2.0,136.0,4702.808774002981,146.63289689021093,2.152682530190898,136.0,17.197236187100387,6.592293689613271,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,0.0,ga,825.7997647740606,64.59708075615589,254.86588521016043,0.3360316739999689,7.951032413000576,16.215311952000775,50,26797451
2.0,147.0,2426.7752593683012,475.7036840017066,7.547846531757348,147.0,23.88590505045569,7.348478914278872,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,ga,45.288677001043574,39.70937278614814,88.2762431225344,0.519098839002254,9.041827858000033,20.07180299999891,50,79843838
2.0,111.0,1108.8038064420284,569.5028434671987,5.36717154509347,111.0,8.563865400209531,20.490478141308316,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,40.65793249220313,32.777322980280815,30.509671783461187,0.5948562040066463,8.597625253998558,20.420391485000437,50,108655835
5.0,62.0,1571.2351549999364,346.31796798365747,9.920625493641467,62.0,16.705779880468235,8.431008397737493,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.5,ga,20.45739374239668,16.488002536200487,386.8297713056544,0.7045898309988843,11.986556052997912,18.565768304000812,50,76273504
5.0,144.0,7011.082818204162,1575.0212500191979,4.9660843931616565,144.0,10.115468081462799,10.801677139086856,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.7,ga,43.230334388778985,40.458009073429736,571.4728140628081,3.0763088449893985,32.646326528003556,42.13584121900203,50,194293986
6.0,107.0,5157.921144163786,854.180209730544,4.581508252294158,107.0,23.6831841816746,14.395059364910345,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.8666666666666667,aco,30.18836485841623,26.02155620716351,18.90514091127812,2.5022037339986127,31.660759491001954,35.04965699599779,50,54492472
4.0,143.0,7161.858744336199,647.8561623234206,3.035593037902953,143.0,10.02642162910716,21.518307476620024,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,44.89156636210999,38.504559456241566,27.520053896500222,1.4877403400023468,25.912168647002545,36.68554833599774,50,157573400
6.0,146.0,4921.864588852425,192.5331905939112,5.150824833125185,146.0,15.217633634959206,24.034615500630643,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,1.0,aco,20.67721685342483,18.180726476513595,13.72475369219095,3.2193239769985666,40.225178305001464,45.44196209800066,50,92260223
5.0,75.0,1976.3873785145217,146.16597899988747,2.1492262599302214,75.0,15.785994376344053,11.929151179952488,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.8,aco,15.909629145097453,15.384877542239906,9.241227170471921,0.7826495320005051,17.481480992999423,24.71538230600345,50,62919657
3.0,125.0,12758.397677073312,1442.4846457475528,6.764750308204169,125.0,23.56534286245451,20.833139864632052,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,120.66502426967848,104.54578405651996,70.81136951540788,0.5547387290007464,13.825049015998957,24.299933827998757,50,25012284
6.0,78.0,3793.4537754405756,583.4251918578346,1.0322975273608908,78.0,24.13810151259209,6.920205786525628,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.4,ga,127.2135982262196,35.3291123277642,356.8769273704595,2.7104813250007282,18.315320559999236,23.33780549400035,50,32831116
3.0,118.0,3633.5343659724936,515.0801649131292,1.0877281796852263,118.0,23.371806074550545,17.88793148715135,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,39.74018756267539,40.379641174079126,22.56363115648267,0.5233208699992247,12.637967272999958,23.50293107900052,50,17023911
2.0,135.0,1084.8732080802392,212.24758270546167,8.007179420053767,135.0,9.88318086854487,6.152669720587693,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,0.0,sa,180.5813073459546,809.8607468090148,1022.7532440662696,0.4309099800011609,9.47787303601217,19.795431939011905,50,483690500
5.0,110.0,1597.9265968710733,308.0460196917229,5.18951555427377,110.0,24.61662486116125,7.073242855292504,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.5,ga,1453.8482244998631,12.350350009890072,4315.81822589855,1.647365932003595,23.921658876999572,33.65896991599584,50,187223129
6.0,64.0,1234.392556874913,452.97612559529927,9.019993566441531,64.0,22.195983617045425,14.709293744705374,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.8666666666666667,aco,12.049795175666286,10.950929087788186,8.281831868000317,1.4226970580020861,16.870991962001426,21.183947419001925,50,94603878
5.0,125.0,7608.048692709843,138.73454576326336,2.2323640441091652,125.0,6.915102216091647,8.964015582650475,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.5,ga,134.56809956668752,48.83231571029174,556.2706805323746,1.4677496340009384,22.553701467999417,29.44224430000031,50,30058622
2.0,60.0,10578.51419337919,314.237275209392,7.060574309955146,60.0,17.494470004102048,8.512865338853999,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,222.6419719406283,192.15220852260683,128.2265092747646,0.1797116650013777,3.8799840470019262,7.9947683399987,50,60346623
6.0,78.0,1269.195019138022,1320.8235821265735,3.187706666871514,78.0,22.56728984303282,11.321562166480058,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.8666666666666667,aco,16.814431107957773,15.174580468495531,12.519465799419384,2.1514943500005757,22.607971481993445,28.42975720299728,50,184111553
4.0,134.0,14347.964983762744,1315.4044090380319,7.249308719581306,134.0,21.888472780019868,11.631570385292704,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,93.09692672991984,76.95567356218757,60.55957815231792,1.2285814750030113,21.453488903000107,31.99705183900005,50,80033325
2.0,69.0,1024.641121222721,211.3723360857806,6.039937957266247,69.0,18.39672488459042,13.869759528146263,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,27.3197073834463,24.96132380296531,20.702407069705153,0.1951002640016668,4.559648172999005,9.40065710899944,50,90973706
2.0,54.0,2637.0897324410225,637.4625347912167,1.991462905528083,54.0,21.115603453351394,18.91073932820172,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,aco,111.47232402520572,98.8262566752247,71.2117840052516,0.16630422299931524,4.271326529000362,9.186313199003052,50,141287491
2.0,89.0,1010.9469577698223,643.0816919276687,6.312773428218035,89.0,14.956996802176011,7.968660429711006,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,1.0,ga,45.1314393063028,34.313469971634476,38.34137642137533,0.2891001609968953,5.6847027510011685,12.945268908995786,50,188559511
3.0,57.0,4777.918091446273,230.45167918854753,4.67033561581605,57.0,17.524844058170803,12.411446935821392,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,69.75045559582709,54.71530225513797,40.16249529548632,0.2294063030003599,5.046471265000946,9.951106364000225,50,29889081
2.0,110.0,7876.402438590691,194.68155176466834,6.26471151542195,110.0,12.745978150632865,6.084883645225615,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,0.0,sa,259.102346304343,586.0438004892521,827.0992211491282,0.3870810070002335,6.933394703999511,16.44690039499983,50,117432075
2.0,145.0,1511.473283499137,435.950267456789,6.026741995826682,145.0,20.332518547513217,6.99331275155718,20.0,20.0,0.0,1.0,10.0,10.0,7.0710678118654755,7.0710678118654755,0.0,ga,35.453121709020635,26.931318042922527,483.4074260497343,0.48221485799876973,10.646836369000084,23.527031569996325,50,121650654
3.0,129.0,1034.390298196595,122.71336552954372,4.788245973334452,129.0,10.722899239363855,20.74079488898729,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,9.254766087731928,9.250042657475655,5.584619515102764,0.846328307998192,15.286897646001307,29.281651671000873,50,103160712
3.0,109.0,9222.486101055627,277.99628448311864,9.294001000577637,109.0,21.347463029898606,10.204603114345385,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,aco,96.40802090866814,83.38479512171124,46.9024992555281,0.5742360590011231,12.59158802699676,22.052539180003805,50,172931820
4.0,50.0,14110.303338527754,256.12783615693843,1.7432965498825097,50.0,23.94717949446498,8.675931292857815,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,0.6666666666666666,aco,180.81299444322926,135.0306017686818,98.13957478443447,0.3190394129997003,7.180347482999423,12.995409346000088,50,40330812
4.0,117.0,5420.880048005239,109.87027752275577,1.5185887716670436,117.0,21.794856888703794,6.442796571851715,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,0.5,ga,238.1600378357017,38.67745137213511,1171.9017403910889,1.560902934994374,18.82852656999603,33.12304596199829,50,148827079
5.0,47.0,4590.6315885926515,1025.2719529145897,6.201960764742383,47.0,24.385439343283444,10.33777041277893,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.7,aco,59.62009739341205,50.05782976752864,41.33254570112011,1.0424327889995766,20.8358500860013,32.35779130999799,50,70050352
5.0,105.0,1321.6586126157463,131.74511577380332,9.527378598158228,105.0,11.43797665163812,7.75545292968485,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,0.5,ga,564.7656669370753,7.0384692578098615,5711.002685410223,2.177360564000992,21.881458080999437,30.43904455200027,50,76054098
4.0,98.0,14923.727445301467,277.591153340105,8.837395348205856,98.0,18.391903487026326,7.004061888605921,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,0.5,ga,146.10216322886535,129.74180313132237,2237.3736810086784,1.4044202100049006,17.38728635199368,28.668740024004364,50,121830168
5.0,130.0,14525.17128742976,120.4213042728178,4.1962458561335225,130.0,23.489112964757652,17.745604580123832,20.0,20.0,0.0,1.0,10.0,5.0,8.906279600020632,5.0,1.0,aco,66.49394326835471,69.33964419221564,40.7177844678374,1.4596408489887835,29.884190547003527,38.634337549010525,50,195829828
3.0,136.0,1575.6208609075481,111.45471778174077,2.371940814095261,136.0,17.2641886509533,8.90665688624227,20.0,20.0,0.0,1.0,6.666666666666667,5.0,5.6903559372884915,5.0,1.0,ga,17.530957876160095,12.288399523550275,419.78739043128263,0.9816302100007306,14.556551404995844,25.733457137997902,50,112256088
4.0,132.0,11041.369547417147,178.6083740792368,1.7479583642305705,132.0,18.60373497758281,15.867474753180986,20.0,20.0,0.0,1.0,8.333333333333334,5.0,7.2085679498940705,5.0,1.0,aco,57.20280572697443,65.31676711629142,33.29335506084598,1.0092166570029804,21.380720587003452,33.56302698599757,50,191750871
6.0,33.0,3715.079969610222,1154.1567820941143,2.2813055652860053,33.0,7.418722049741154,9.274345877645715,20.0,20.0,0.0,1.0,9.666666666666666,5.0,8.292351434095748,5.0,0.6,aco,61.50623589984091,51.83132677642057,43.99175700725329,0.8279659999971045,10.857887107995339,17.228831127002195,50,127215588
